MEV_ID,Estrategia,Archivo_generado,Detector_ID,Contrato_economico,Min_legs_fuente,Max_legs_fuente,Hops_repo,Hops_busqueda,Fuentes_cubiertas_sin_recorte_de_hops,Operadores_primarios,Operadores_secundarios,Pesos,Compilacion_Rhai,Estado_integracion,Ecuacion_original,Referencia_fuente
MEV-01-031,Exact-in/exact-out arbitrage,generated/cartridges/strategies/mev_01_031_exact_in_exact_out_arbitrage.rhai,R_CLOSED_CYCLE,closed_route,2,8,"[2, 3, 4, 5, 6, 7]","[2, 3, 4, 5, 6, 7]",False,"[15, 16, 21, 27]","[1, 22, 26, 30]",UNCALIBRATED,NOT_RUN,STAGED_NOT_WIRED,Q_R(x)=q_n(...q_2(q_1(x))); Π_R(x)=Q_R(x)-x-C_R(x). Opportunity iff max_x Π_R(x)>0. Marginal prefilter: Σ_e[-ln((1-fee_e)·rate_e)]<0.,"{""catalog"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!01_MEV_MATRIX_1_11!A32:AA32"", ""math"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!02_CARTRIDGE_MATH_MAP!A32:AB32"", ""master"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!07_MASTER_264x31!A932:AJ962""}"
MEV-01-032,Fee-adjusted arbitrage,generated/cartridges/strategies/mev_01_032_fee_adjusted_arbitrage.rhai,R_CLOSED_CYCLE,closed_route,2,8,"[2, 3, 4, 5, 6, 7]","[2, 3, 4, 5, 6, 7]",False,"[15, 16, 21, 27]","[1, 22, 26, 30]",UNCALIBRATED,NOT_RUN,STAGED_NOT_WIRED,Q_R(x)=q_n(...q_2(q_1(x))); Π_R(x)=Q_R(x)-x-C_R(x). Opportunity iff max_x Π_R(x)>0. Marginal prefilter: Σ_e[-ln((1-fee_e)·rate_e)]<0.,"{""catalog"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!01_MEV_MATRIX_1_11!A33:AA33"", ""math"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!02_CARTRIDGE_MATH_MAP!A33:AB33"", ""master"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!07_MASTER_264x31!A963:AJ993""}"
MEV-01-033,Gas-adjusted arbitrage,generated/cartridges/strategies/mev_01_033_gas_adjusted_arbitrage.rhai,R_CLOSED_CYCLE,closed_route,2,8,"[2, 3, 4, 5, 6, 7]","[2, 3, 4, 5, 6, 7]",False,"[15, 16, 21, 27]","[1, 22, 26, 30]",UNCALIBRATED,NOT_RUN,STAGED_NOT_WIRED,Q_R(x)=q_n(...q_2(q_1(x))); Π_R(x)=Q_R(x)-x-C_R(x). Opportunity iff max_x Π_R(x)>0. Marginal prefilter: Σ_e[-ln((1-fee_e)·rate_e)]<0.,"{""catalog"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!01_MEV_MATRIX_1_11!A34:AA34"", ""math"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!02_CARTRIDGE_MATH_MAP!A34:AB34"", ""master"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!07_MASTER_264x31!A994:AJ1024""}"
MEV-01-034,Rebate arbitrage,generated/cartridges/strategies/mev_01_034_rebate_arbitrage.rhai,R_CLOSED_CYCLE,closed_route,2,8,"[2, 3, 4, 5, 6, 7]","[2, 3, 4, 5, 6, 7]",False,"[15, 16, 21, 27]","[1, 22, 26, 30]",UNCALIBRATED,NOT_RUN,STAGED_NOT_WIRED,Q_R(x)=q_n(...q_2(q_1(x))); Π_R(x)=Q_R(x)-x-C_R(x). Opportunity iff max_x Π_R(x)>0. Marginal prefilter: Σ_e[-ln((1-fee_e)·rate_e)]<0.,"{""catalog"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!01_MEV_MATRIX_1_11!A35:AA35"", ""math"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!02_CARTRIDGE_MATH_MAP!A35:AB35"", ""master"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!07_MASTER_264x31!A1025:AJ1055""}"
MEV-01-035,Dynamic-fee arbitrage,generated/cartridges/strategies/mev_01_035_dynamic_fee_arbitrage.rhai,R_CLOSED_CYCLE,closed_route,2,8,"[2, 3, 4, 5, 6, 7]","[2, 3, 4, 5, 6, 7]",False,"[15, 16, 21, 27]","[1, 22, 26, 30]",UNCALIBRATED,NOT_RUN,STAGED_NOT_WIRED,Q_R(x)=q_n(...q_2(q_1(x))); Π_R(x)=Q_R(x)-x-C_R(x). Opportunity iff max_x Π_R(x)>0. Marginal prefilter: Σ_e[-ln((1-fee_e)·rate_e)]<0.,"{""catalog"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!01_MEV_MATRIX_1_11!A36:AA36"", ""math"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!02_CARTRIDGE_MATH_MAP!A36:AB36"", ""master"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!07_MASTER_264x31!A1056:AJ1086""}"
MEV-01-036,Hook arbitrage,generated/cartridges/strategies/mev_01_036_hook_arbitrage.rhai,R_CLOSED_CYCLE,closed_route,2,8,"[2, 3, 4, 5, 6, 7]","[2, 3, 4, 5, 6, 7]",False,"[15, 16, 21, 27]","[1, 22, 26, 30]",UNCALIBRATED,NOT_RUN,STAGED_NOT_WIRED,Q_R(x)=q_n(...q_2(q_1(x))); Π_R(x)=Q_R(x)-x-C_R(x). Opportunity iff max_x Π_R(x)>0. Marginal prefilter: Σ_e[-ln((1-fee_e)·rate_e)]<0.,"{""catalog"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!01_MEV_MATRIX_1_11!A37:AA37"", ""math"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!02_CARTRIDGE_MATH_MAP!A37:AB37"", ""master"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!07_MASTER_264x31!A1087:AJ1117""}"
MEV-02-001,Constant-product arbitrage,generated/cartridges/strategies/mev_02_001_constant_product_arbitrage.rhai,CF_CPMM,closed_route,2,8,"[2, 3, 4, 5, 6, 7]","[2, 3, 4, 5, 6, 7]",False,"[15, 21, 27]","[16, 22, 26]",UNCALIBRATED,NOT_RUN,STAGED_NOT_WIRED,"For reserves (x,y), k=x·y. Exact-in quote with fee γ: Δy = y·(γΔx)/(x+γΔx). Route profit uses exact composition, not spot reserve ratio.","{""catalog"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!01_MEV_MATRIX_1_11!A38:AA38"", ""math"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!02_CARTRIDGE_MATH_MAP!A38:AB38"", ""master"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!07_MASTER_264x31!A1118:AJ1148""}"
MEV-02-002,Constant-sum arbitrage,generated/cartridges/strategies/mev_02_002_constant_sum_arbitrage.rhai,CF_CONSTANT_SUM,closed_route,2,8,"[2, 3, 4, 5, 6, 7]","[2, 3, 4, 5, 6, 7]",False,"[15, 19, 21]",[22],UNCALIBRATED,NOT_RUN,STAGED_NOT_WIRED,"x+y=k inside the valid inventory region; quote is locally constant-price until a reserve boundary, then infeasible. Detect cross-venue executable deviation net of fees.","{""catalog"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!01_MEV_MATRIX_1_11!A39:AA39"", ""math"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!02_CARTRIDGE_MATH_MAP!A39:AB39"", ""master"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!07_MASTER_264x31!A1149:AJ1179""}"
MEV-02-003,StableSwap arbitrage,generated/cartridges/strategies/mev_02_003_stableswap_arbitrage.rhai,CF_STABLESWAP,closed_route,2,8,"[2, 3, 4, 5, 6, 7]","[2, 3, 4, 5, 6, 7]",False,"[15, 21, 27]","[16, 22]",UNCALIBRATED,NOT_RUN,STAGED_NOT_WIRED,Use protocol StableSwap invariant D/A and solve post-trade y (Newton iteration as protocol does); compose exact dy across legs and optimize net route profit.,"{""catalog"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!01_MEV_MATRIX_1_11!A40:AA40"", ""math"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!02_CARTRIDGE_MATH_MAP!A40:AB40"", ""master"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!07_MASTER_264x31!A1180:AJ1210""}"
MEV-02-004,Weighted-pool arbitrage,generated/cartridges/strategies/mev_02_004_weighted_pool_arbitrage.rhai,CF_WEIGHTED,closed_route,2,8,"[2, 3, 4, 5, 6, 7]","[2, 3, 4, 5, 6, 7]",False,"[15, 19, 21]","[16, 22]",UNCALIBRATED,NOT_RUN,STAGED_NOT_WIRED,Balancer invariant V=Π_i B_i^{W_i}; derive exact outGivenIn from balances/weights/fees and evaluate route net profit.,"{""catalog"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!01_MEV_MATRIX_1_11!A41:AA41"", ""math"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!02_CARTRIDGE_MATH_MAP!A41:AB41"", ""master"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!07_MASTER_264x31!A1211:AJ1241""}"
MEV-02-005,Concentrated-liquidity arbitrage,generated/cartridges/strategies/mev_02_005_concentrated_liquidity_arbitrage.rhai,CF_CLAMM,closed_route,2,8,"[2, 3, 4, 5, 6, 7]","[2, 3, 4, 5, 6, 7]",False,"[15, 21, 27]","[10, 16, 22, 30]",UNCALIBRATED,NOT_RUN,STAGED_NOT_WIRED,"Piecewise quote across initialized ticks using sqrtPrice, active liquidity L and fee tier; route Q_R(x) must traverse ticks exactly or use protocol quoter.","{""catalog"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!01_MEV_MATRIX_1_11!A42:AA42"", ""math"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!02_CARTRIDGE_MATH_MAP!A42:AB42"", ""master"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!07_MASTER_264x31!A1242:AJ1272""}"
MEV-02-006,Liquidity-bin arbitrage,generated/cartridges/strategies/mev_02_006_liquidity_bin_arbitrage.rhai,CF_LB,closed_route,2,8,"[2, 3, 4, 5, 6, 7]","[2, 3, 4, 5, 6, 7]",False,"[15, 21, 27]","[10, 22]",UNCALIBRATED,NOT_RUN,STAGED_NOT_WIRED,"Traverse discrete price bins; each bin uses constant-sum behavior at fixed bin price, with fixed+variable fee. Aggregate fills across bins until amount is satisfied.","{""catalog"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!01_MEV_MATRIX_1_11!A43:AA43"", ""math"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!02_CARTRIDGE_MATH_MAP!A43:AB43"", ""master"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!07_MASTER_264x31!A1273:AJ1303""}"
MEV-02-007,Proactive Market Maker arbitrage,generated/cartridges/strategies/mev_02_007_proactive_market_maker_arbitrage.rhai,CF_PMM,closed_route,2,8,"[2, 3, 4, 5, 6, 7]","[2, 3, 4, 5, 6, 7]",False,"[8, 15, 21]","[13, 22]",UNCALIBRATED,NOT_RUN,STAGED_NOT_WIRED,Use protocol PMM inventory-aware curve around oracle/reference price; quote exact buy/sell branch and compare executable round-trip net of fees.,"{""catalog"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!01_MEV_MATRIX_1_11!A44:AA44"", ""math"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!02_CARTRIDGE_MATH_MAP!A44:AB44"", ""master"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!07_MASTER_264x31!A1304:AJ1334""}"
MEV-02-008,Dynamic-liquidity arbitrage,generated/cartridges/strategies/mev_02_008_dynamic_liquidity_arbitrage.rhai,CF_DYNAMIC,closed_route,2,8,"[2, 3, 4, 5, 6, 7]","[2, 3, 4, 5, 6, 7]",False,"[8, 10, 15, 21]","[13, 22]",UNCALIBRATED,NOT_RUN,STAGED_NOT_WIRED,"Q(x;θ(S_t)) with θ read from current contract state (weights, fees, peg, oracle or hybrid book). Reconstruct exact current invariant before comparing routes.","{""catalog"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!01_MEV_MATRIX_1_11!A45:AA45"", ""math"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!02_CARTRIDGE_MATH_MAP!A45:AB45"", ""master"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!07_MASTER_264x31!A1335:AJ1365""}"
MEV-02-009,Dynamic-weight arbitrage,generated/cartridges/strategies/mev_02_009_dynamic_weight_arbitrage.rhai,CF_DYNAMIC,closed_route,2,8,"[2, 3, 4, 5, 6, 7]","[2, 3, 4, 5, 6, 7]",False,"[8, 10, 15, 21]","[13, 22]",UNCALIBRATED,NOT_RUN,STAGED_NOT_WIRED,"Q(x;θ(S_t)) with θ read from current contract state (weights, fees, peg, oracle or hybrid book). Reconstruct exact current invariant before comparing routes.","{""catalog"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!01_MEV_MATRIX_1_11!A46:AA46"", ""math"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!02_CARTRIDGE_MATH_MAP!A46:AB46"", ""master"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!07_MASTER_264x31!A1366:AJ1396""}"
MEV-02-010,Bonding-curve arbitrage,generated/cartridges/strategies/mev_02_010_bonding_curve_arbitrage.rhai,CF_BOND,closed_route,2,8,"[2, 3, 4, 5, 6, 7]","[2, 3, 4, 5, 6, 7]",False,"[15, 20, 21]","[13, 22]",UNCALIBRATED,NOT_RUN,STAGED_NOT_WIRED,"For supply q and cost function C(q), marginal price p(q)=dC/dq; exact acquisition/redeem cost is integral/difference C(q+Δ)-C(q). Compare against executable external value.","{""catalog"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!01_MEV_MATRIX_1_11!A47:AA47"", ""math"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!02_CARTRIDGE_MATH_MAP!A47:AB47"", ""master"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!07_MASTER_264x31!A1397:AJ1427""}"
MEV-02-011,Oracle-priced AMM arbitrage,generated/cartridges/strategies/mev_02_011_oracle_priced_amm_arbitrage.rhai,CF_DYNAMIC,closed_route,2,8,"[2, 3, 4, 5, 6, 7]","[2, 3, 4, 5, 6, 7]",False,"[8, 10, 15, 21]","[13, 22]",UNCALIBRATED,NOT_RUN,STAGED_NOT_WIRED,"Q(x;θ(S_t)) with θ read from current contract state (weights, fees, peg, oracle or hybrid book). Reconstruct exact current invariant before comparing routes.","{""catalog"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!01_MEV_MATRIX_1_11!A48:AA48"", ""math"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!02_CARTRIDGE_MATH_MAP!A48:AB48"", ""master"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!07_MASTER_264x31!A1428:AJ1458""}"
MEV-02-012,Virtual-AMM arbitrage,generated/cartridges/strategies/mev_02_012_virtual_amm_arbitrage.rhai,CF_VAMM,carry_projection,2,8,"[2, 3, 4, 5, 6, 7]","[2, 3, 4, 5, 6, 7]",False,"[8, 13, 21]","[10, 22]",UNCALIBRATED,NOT_RUN,STAGED_NOT_WIRED,"Use virtual reserves/invariant plus index/mark/funding rules; opportunity is hedged net basis, not raw virtual reserve spread.","{""catalog"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!01_MEV_MATRIX_1_11!A49:AA49"", ""math"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!02_CARTRIDGE_MATH_MAP!A49:AB49"", ""master"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!07_MASTER_264x31!A1459:AJ1489""}"
MEV-02-013,Hybrid AMM/CLOB arbitrage,generated/cartridges/strategies/mev_02_013_hybrid_amm_clob_arbitrage.rhai,CF_DYNAMIC,closed_route,2,8,"[2, 3, 4, 5, 6, 7]","[2, 3, 4, 5, 6, 7]",False,"[8, 10, 15, 21]","[13, 22]",UNCALIBRATED,NOT_RUN,STAGED_NOT_WIRED,"Q(x;θ(S_t)) with θ read from current contract state (weights, fees, peg, oracle or hybrid book). Reconstruct exact current invariant before comparing routes.","{""catalog"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!01_MEV_MATRIX_1_11!A50:AA50"", ""math"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!02_CARTRIDGE_MATH_MAP!A50:AB50"", ""master"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!07_MASTER_264x31!A1490:AJ1520""}"
MEV-02-014,TWAMM arbitrage,generated/cartridges/strategies/mev_02_014_twamm_arbitrage.rhai,CF_TWAMM,post_state_route,2,8,"[2, 3, 4, 5, 6, 7]","[2, 3, 4, 5, 6, 7]",False,"[5, 21, 27]","[8, 22]",UNCALIBRATED,NOT_RUN,STAGED_NOT_WIRED,"Advance virtual long-term orders to target block/time, derive post-state reserves, then run exact quote/round-trip on that state.","{""catalog"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!01_MEV_MATRIX_1_11!A51:AA51"", ""math"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!02_CARTRIDGE_MATH_MAP!A51:AB51"", ""master"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!07_MASTER_264x31!A1521:AJ1551""}"
MEV-02-015,Batch-AMM arbitrage,generated/cartridges/strategies/mev_02_015_batch_amm_arbitrage.rhai,CF_BATCH,constrained_settlement,2,8,"[2, 3, 4, 5, 6, 7]","[2, 3, 4, 5, 6, 7]",False,"[19, 24, 29]","[20, 22, 23]",UNCALIBRATED,NOT_RUN,STAGED_NOT_WIRED,"Solve clearing allocation/price maximizing feasible surplus subject to pool invariant, order limits and conservation; compare settlement value after costs.","{""catalog"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!01_MEV_MATRIX_1_11!A52:AA52"", ""math"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!02_CARTRIDGE_MATH_MAP!A52:AB52"", ""master"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!07_MASTER_264x31!A1552:AJ1582""}"
MEV-02-016,Auction-managed AMM arbitrage,generated/cartridges/strategies/mev_02_016_auction_managed_amm_arbitrage.rhai,CF_BATCH,constrained_settlement,2,8,"[2, 3, 4, 5, 6, 7]","[2, 3, 4, 5, 6, 7]",False,"[19, 24, 29]","[20, 22, 23]",UNCALIBRATED,NOT_RUN,STAGED_NOT_WIRED,"Solve clearing allocation/price maximizing feasible surplus subject to pool invariant, order limits and conservation; compare settlement value after costs.","{""catalog"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!01_MEV_MATRIX_1_11!A53:AA53"", ""math"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!02_CARTRIDGE_MATH_MAP!A53:AB53"", ""master"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!07_MASTER_264x31!A1583:AJ1613""}"
MEV-02-017,Cross-invariant arbitrage,generated/cartridges/strategies/mev_02_017_cross_invariant_arbitrage.rhai,CF_CROSSINV,closed_route,2,8,"[2, 3, 4, 5, 6, 7]","[2, 3, 4, 5, 6, 7]",False,"[15, 21, 27]","[19, 22, 30]",UNCALIBRATED,NOT_RUN,STAGED_NOT_WIRED,Compose protocol-correct quote adapters across heterogeneous invariants. No common spot formula; opportunity iff exact closed-route net profit >0.,"{""catalog"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!01_MEV_MATRIX_1_11!A54:AA54"", ""math"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!02_CARTRIDGE_MATH_MAP!A54:AB54"", ""master"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!07_MASTER_264x31!A1614:AJ1644""}"
MEV-03-001,Swap backrun arbitrage,generated/cartridges/strategies/mev_03_001_swap_backrun_arbitrage.rhai,E_POST,post_state_route,2,8,"[2, 3, 4, 5, 6, 7]","[2, 3, 4, 5, 6, 7]",False,"[5, 21, 25, 27]","[8, 10, 11, 22]",UNCALIBRATED,NOT_RUN,STAGED_NOT_WIRED,"Apply confirmed/public event transition S'=T_e(S), quote all affected routes on S', then Π_R(x;S')=Q_R(x;S')-x-C_R(x). Never infer profit from event size alone.","{""catalog"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!01_MEV_MATRIX_1_11!A55:AA55"", ""math"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!02_CARTRIDGE_MATH_MAP!A55:AB55"", ""master"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!07_MASTER_264x31!A1645:AJ1675""}"
MEV-03-002,Multi-swap backrun,generated/cartridges/strategies/mev_03_002_multi_swap_backrun.rhai,E_POST,post_state_route,2,8,"[2, 3, 4, 5, 6, 7]","[2, 3, 4, 5, 6, 7]",False,"[5, 21, 25, 27]","[8, 10, 11, 22]",UNCALIBRATED,NOT_RUN,STAGED_NOT_WIRED,"Apply confirmed/public event transition S'=T_e(S), quote all affected routes on S', then Π_R(x;S')=Q_R(x;S')-x-C_R(x). Never infer profit from event size alone.","{""catalog"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!01_MEV_MATRIX_1_11!A56:AA56"", ""math"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!02_CARTRIDGE_MATH_MAP!A56:AB56"", ""master"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!07_MASTER_264x31!A1676:AJ1706""}"
MEV-03-003,Cross-pool ripple arbitrage,generated/cartridges/strategies/mev_03_003_cross_pool_ripple_arbitrage.rhai,E_POST,post_state_route,2,8,"[2, 3, 4, 5, 6, 7]","[2, 3, 4, 5, 6, 7]",False,"[5, 21, 25, 27]","[8, 10, 11, 22]",UNCALIBRATED,NOT_RUN,STAGED_NOT_WIRED,"Apply confirmed/public event transition S'=T_e(S), quote all affected routes on S', then Π_R(x;S')=Q_R(x;S')-x-C_R(x). Never infer profit from event size alone.","{""catalog"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!01_MEV_MATRIX_1_11!A57:AA57"", ""math"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!02_CARTRIDGE_MATH_MAP!A57:AB57"", ""master"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!07_MASTER_264x31!A1707:AJ1737""}"
MEV-03-004,Top-of-block arbitrage,generated/cartridges/strategies/mev_03_004_top_of_block_arbitrage.rhai,E_POST,post_state_route,2,8,"[2, 3, 4, 5, 6, 7]","[2, 3, 4, 5, 6, 7]",False,"[5, 21, 25, 27]","[8, 10, 11, 22]",UNCALIBRATED,NOT_RUN,STAGED_NOT_WIRED,"Apply confirmed/public event transition S'=T_e(S), quote all affected routes on S', then Π_R(x;S')=Q_R(x;S')-x-C_R(x). Never infer profit from event size alone.","{""catalog"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!01_MEV_MATRIX_1_11!A58:AA58"", ""math"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!02_CARTRIDGE_MATH_MAP!A58:AB58"", ""master"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!07_MASTER_264x31!A1738:AJ1768""}"
MEV-03-005,End-of-block arbitrage,generated/cartridges/strategies/mev_03_005_end_of_block_arbitrage.rhai,E_POST,post_state_route,2,8,"[2, 3, 4, 5, 6, 7]","[2, 3, 4, 5, 6, 7]",False,"[5, 21, 25, 27]","[8, 10, 11, 22]",UNCALIBRATED,NOT_RUN,STAGED_NOT_WIRED,"Apply confirmed/public event transition S'=T_e(S), quote all affected routes on S', then Π_R(x;S')=Q_R(x;S')-x-C_R(x). Never infer profit from event size alone.","{""catalog"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!01_MEV_MATRIX_1_11!A59:AA59"", ""math"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!02_CARTRIDGE_MATH_MAP!A59:AB59"", ""master"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!07_MASTER_264x31!A1769:AJ1799""}"
MEV-03-006,Inter-block arbitrage,generated/cartridges/strategies/mev_03_006_inter_block_arbitrage.rhai,E_POST,post_state_route,2,8,"[2, 3, 4, 5, 6, 7]","[2, 3, 4, 5, 6, 7]",False,"[5, 21, 25, 27]","[8, 10, 11, 22]",UNCALIBRATED,NOT_RUN,STAGED_NOT_WIRED,"Apply confirmed/public event transition S'=T_e(S), quote all affected routes on S', then Π_R(x;S')=Q_R(x;S')-x-C_R(x). Never infer profit from event size alone.","{""catalog"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!01_MEV_MATRIX_1_11!A60:AA60"", ""math"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!02_CARTRIDGE_MATH_MAP!A60:AB60"", ""master"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!07_MASTER_264x31!A1800:AJ1830""}"
MEV-03-007,Stale-price arbitrage,generated/cartridges/strategies/mev_03_007_stale_price_arbitrage.rhai,E_LATENCY,post_state_route,2,8,"[2, 3, 4, 5, 6, 7]","[2, 3, 4, 5, 6, 7]",False,"[8, 10, 11, 23]","[13, 16, 22]",UNCALIBRATED,NOT_RUN,STAGED_NOT_WIRED,Trigger z=(p_fast-p_slow)/σ only identifies divergence; opportunity requires a firm executable quote/route and Π_net>0 before stale side updates.,"{""catalog"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!01_MEV_MATRIX_1_11!A61:AA61"", ""math"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!02_CARTRIDGE_MATH_MAP!A61:AB61"", ""master"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!07_MASTER_264x31!A1831:AJ1861""}"
MEV-03-008,Latency arbitrage,generated/cartridges/strategies/mev_03_008_latency_arbitrage.rhai,E_LATENCY,post_state_route,2,8,"[2, 3, 4, 5, 6, 7]","[2, 3, 4, 5, 6, 7]",False,"[8, 10, 11, 23]","[13, 16, 22]",UNCALIBRATED,NOT_RUN,STAGED_NOT_WIRED,Trigger z=(p_fast-p_slow)/σ only identifies divergence; opportunity requires a firm executable quote/route and Π_net>0 before stale side updates.,"{""catalog"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!01_MEV_MATRIX_1_11!A62:AA62"", ""math"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!02_CARTRIDGE_MATH_MAP!A62:AB62"", ""master"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!07_MASTER_264x31!A1862:AJ1892""}"
MEV-03-009,Oracle-update arbitrage,generated/cartridges/strategies/mev_03_009_oracle_update_arbitrage.rhai,E_ORACLE,post_state_route,2,8,"[2, 3, 4, 5, 6, 7]","[2, 3, 4, 5, 6, 7]",False,"[8, 11, 21, 25]","[5, 10, 22]",UNCALIBRATED,NOT_RUN,STAGED_NOT_WIRED,Recompute protocol state under confirmed oracle update O_t→O_{t+1}; evaluate resulting executable liquidation/repricing routes. Oracle delta alone is not profit.,"{""catalog"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!01_MEV_MATRIX_1_11!A63:AA63"", ""math"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!02_CARTRIDGE_MATH_MAP!A63:AB63"", ""master"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!07_MASTER_264x31!A1893:AJ1923""}"
